 Simulation_Period = 20090901 -- 20170831                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day                TM_C               TOM_C               SOM_C              POM1_C              POM2_C               MOM_C               QOM_C               DOM_C                MB_C               MBA_C               MBD_C               ENZ_C             ENZP1_C             ENZP2_C              ENZM_C            TM_err_C                 CO2               Nmine                 NH4                 NO3                TM_N               TOM_N               SOM_N              POM1_N              POM2_N               MOM_N               QOM_N               DOM_N                MB_N               MBA_N               MBD_N               ENZ_N             ENZP1_N             ENZP2_N              ENZM_N            TM_err_N               TM_CN              TOM_CN              SOM_CN             POM1_CN             POM2_CN              MOM_CN              QOM_CN              DOM_CN               MB_CN              MBA_CN              MBD_CN              ENZ_CN            ENZP1_CN            ENZP2_CN             ENZM_CN           TM_err_CN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
  20161224        0.161976E+01        0.161976E+01        0.161128E+01        0.660945E+00        0.263239E+00        0.685371E+00        0.173072E-02        0.758840E-03        0.734227E-02        0.144641E-02        0.589586E-02        0.370605E-03        0.630097E-04        0.304342E-04        0.277161E-03        0.153938E-16        0.450067E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161225        0.161901E+01        0.161901E+01        0.161080E+01        0.660896E+00        0.262302E+00        0.685359E+00        0.224765E-02        0.836572E-03        0.699953E-02        0.109538E-02        0.590415E-02        0.369718E-03        0.628604E-04        0.303597E-04        0.276498E-03        0.207872E-16        0.450150E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161226        0.161845E+01        0.161845E+01        0.161041E+01        0.660851E+00        0.261408E+00        0.685346E+00        0.280878E-02        0.913915E-03        0.675544E-02        0.845532E-03        0.590991E-02        0.368801E-03        0.627057E-04        0.302832E-04        0.275812E-03       -0.293486E-16        0.450218E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161227        0.161804E+01        0.161804E+01        0.161011E+01        0.660809E+00        0.260558E+00        0.685332E+00        0.341113E-02        0.978611E-03        0.658115E-02        0.667193E-03        0.591396E-02        0.367863E-03        0.625473E-04        0.302052E-04        0.275111E-03       -0.121536E-16        0.450276E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161228        0.161771E+01        0.161771E+01        0.160985E+01        0.660767E+00        0.259730E+00        0.685317E+00        0.403841E-02        0.103910E-02        0.645242E-02        0.535645E-03        0.591677E-02        0.366911E-03        0.623862E-04        0.301262E-04        0.274398E-03        0.132867E-16        0.450325E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161229        0.161747E+01        0.161747E+01        0.160963E+01        0.660725E+00        0.258911E+00        0.685302E+00        0.469545E-02        0.111600E-02        0.635212E-02        0.433625E-03        0.591850E-02        0.365947E-03        0.622229E-04        0.300463E-04        0.273677E-03       -0.588647E-17        0.450365E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161230        0.161730E+01        0.161730E+01        0.160946E+01        0.660683E+00        0.258093E+00        0.685286E+00        0.539337E-02        0.120719E-02        0.627111E-02        0.351822E-03        0.591929E-02        0.364973E-03        0.620579E-04        0.299658E-04        0.272949E-03       -0.122548E-16        0.450399E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161231        0.161720E+01        0.161720E+01        0.160932E+01        0.660642E+00        0.257264E+00        0.685271E+00        0.614213E-02        0.131668E-02        0.620251E-02        0.283220E-03        0.591929E-02        0.363991E-03        0.618915E-04        0.298848E-04        0.272215E-03       -0.258511E-16        0.450425E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170101        0.161710E+01        0.161710E+01        0.160919E+01        0.660596E+00        0.256395E+00        0.685257E+00        0.694426E-02        0.140432E-02        0.614388E-02        0.225207E-03        0.591867E-02        0.363004E-03        0.617239E-04        0.298033E-04        0.271477E-03       -0.436435E-16        0.450445E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170102        0.161699E+01        0.161699E+01        0.160907E+01        0.660546E+00        0.255511E+00        0.685243E+00        0.776876E-02        0.146144E-02        0.609696E-02        0.179271E-03        0.591769E-02        0.362013E-03        0.615556E-04        0.297217E-04        0.270735E-03       -0.447315E-16        0.450461E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170103        0.161690E+01        0.161690E+01        0.160897E+01        0.660497E+00        0.254647E+00        0.685228E+00        0.859799E-02        0.150664E-02        0.606123E-02        0.144728E-03        0.591651E-02        0.361020E-03        0.613871E-04        0.296399E-04        0.269993E-03       -0.163711E-16        0.450474E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170104        0.161683E+01        0.161683E+01        0.160888E+01        0.660448E+00        0.253795E+00        0.685213E+00        0.942762E-02        0.155626E-02        0.603266E-02        0.117510E-03        0.591515E-02        0.360026E-03        0.612183E-04        0.295581E-04        0.269249E-03       -0.947537E-16        0.450485E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
